date_date,Ticker,Share_Volume,Call_Delta,Put_Delta,Call_Volume,Put_Volume,Total_Option_Delta,NOPE,NOPE_MAD,uniqueKey,ticker,date,open,high,low,close,adjustedClose,volume,nextDay_date,nextDay_open,nextDay_high,nextDay_low,nextDay_close,nextDay_adjClose,nextDay_volume,isDayBeforeExDiv,Min2Day_date,Min3Day_date,Min5Day_date,Min14Day_date,Min30Day_date,Min2Day_closeLow,Min3Day_closeLow,Min5Day_closeLow,Min14Day_closeLow,Min30Day_closeLow,Min2Day_%diff,Min3Day_%diff,Min5Day_%diff,Min14Day_%diff,Min30Day_%diff
12/18/14,SPY,257633900,200154769,-29747545,3016607,2177021,170407223,66.1432,6.9811,SPY2014-12-18,SPY,12/18/14 0:00,204.740005,212.970001,203.919998,206.779999,183.717697,257633900,12/19/14 0:00,206.429993,207.330002,205.610001,206.520004,184.499374,245084600,TRUE,12/19/14 0:00,12/19/14 0:00,12/19/14 0:00,1/6/15 0:00,1/15/15 0:00,206.520004,206.520004,206.520004,199.820007,199.020004,-0.126%,-0.126%,-0.126%,-3.366%,-3.753%
12/19/14,SPY,245084600,67656097,-51661815,1821353,2497285,15994282,6.526,0.6265,SPY2014-12-19,SPY,12/19/14 0:00,206.429993,207.330002,205.610001,206.520004,184.499374,245084600,12/22/14 0:00,206.75,207.470001,206.460007,207.470001,185.348053,148318900,FALSE,12/22/14 0:00,12/22/14 0:00,12/22/14 0:00,1/6/15 0:00,1/15/15 0:00,207.470001,207.470001,207.470001,199.820007,199.020004,0.460%,0.460%,0.460%,-3.244%,-3.632%
12/22/14,SPY,148318900,37629795,-22389860,830629,945295,15239934,10.2751,1.0887,SPY2014-12-22,SPY,12/22/14 0:00,206.75,207.470001,206.460007,207.470001,185.348053,148318900,12/23/14 0:00,208.169998,208.229996,207.399994,207.75,185.598221,122167900,FALSE,12/23/14 0:00,12/23/14 0:00,12/30/14 0:00,1/6/15 0:00,1/15/15 0:00,207.75,207.75,207.600006,199.820007,199.020004,0.135%,0.135%,0.063%,-3.687%,-4.073%
12/23/14,SPY,122167900,28562881,-25767777,597785,1186257,2795103,2.2879,0.1992,SPY2014-12-23,SPY,12/23/14 0:00,208.169998,208.229996,207.399994,207.75,185.598221,122167900,12/24/14 0:00,208.020004,208.339996,207.720001,207.770004,185.616058,42963400,FALSE,12/24/14 0:00,12/24/14 0:00,12/31/14 0:00,1/6/15 0:00,1/15/15 0:00,207.770004,207.770004,205.539993,199.820007,199.020004,0.010%,0.010%,-1.064%,-3.817%,-4.202%
12/24/14,SPY,42963400,17029894,-11421286,368649,497762,5608608,13.0544,1.3031,SPY2014-12-24,SPY,12/24/14 0:00,208.020004,208.339996,207.720001,207.770004,185.616058,42963400,12/26/14 0:00,208.309998,208.850006,208.25,208.440002,186.2146,57326700,FALSE,12/26/14 0:00,12/30/14 0:00,1/2/15 0:00,1/15/15 0:00,1/15/15 0:00,208.440002,207.600006,205.429993,199.020004,199.020004,0.322%,-0.082%,-1.126%,-4.211%,-4.211%
12/26/14,SPY,57326700,37580889,-16529632,852830,868718,21051256,36.7216,3.7844,SPY2014-12-26,SPY,12/26/14 0:00,208.309998,208.850006,208.25,208.440002,186.2146,57326700,12/29/14 0:00,208.220001,208.970001,208.139999,208.720001,186.464767,79643900,FALSE,12/30/14 0:00,12/31/14 0:00,1/5/15 0:00,1/15/15 0:00,1/15/15 0:00,207.600006,205.539993,201.720001,199.020004,199.020004,-0.403%,-1.391%,-3.224%,-4.519%,-4.519%
12/29/14,SPY,79643900,27402339,-19810122,687823,874053,7592216,9.5327,0.8045,SPY2014-12-29,SPY,12/29/14 0:00,208.220001,208.970001,208.139999,208.720001,186.464767,79643900,12/30/14 0:00,208.210007,208.369995,207.509995,207.600006,185.464218,73540800,FALSE,12/31/14 0:00,1/2/15 0:00,1/6/15 0:00,1/15/15 0:00,1/15/15 0:00,205.539993,205.429993,199.820007,199.020004,199.020004,-1.524%,-1.576%,-4.264%,-4.647%,-4.647%
12/30/14,SPY,73540800,21560986,-23338576,700205,1007577,-1777589,-2.4171,-0.5477,SPY2014-12-30,SPY,12/30/14 0:00,208.210007,208.369995,207.509995,207.600006,185.464218,73540800,12/31/14 0:00,207.990005,208.190002,205.389999,205.539993,183.623886,130333800,FALSE,1/2/15 0:00,1/5/15 0:00,1/6/15 0:00,1/15/15 0:00,1/15/15 0:00,205.429993,201.720001,199.820007,199.020004,199.020004,-1.045%,-2.832%,-3.748%,-4.133%,-4.133%
12/31/14,SPY,130333800,27017962,-66723180,1107336,1698420,-39705218,-30.4643,-3.4516,SPY2014-12-31,SPY,12/31/14 0:00,207.990005,208.190002,205.389999,205.539993,183.623886,130333800,1/2/15 0:00,206.380005,206.880005,204.179993,205.429993,183.525574,121465900,FALSE,1/5/15 0:00,1/6/15 0:00,1/6/15 0:00,1/15/15 0:00,1/15/15 0:00,201.720001,199.820007,199.820007,199.020004,199.020004,-1.859%,-2.783%,-2.783%,-3.172%,-3.172%
1/2/15,SPY,121465900,32778329,-39781451,931164,1602991,-7003122,-5.7655,-0.8566,SPY2015-01-02,SPY,1/2/15 0:00,206.380005,206.880005,204.179993,205.429993,183.525574,121465900,1/5/15 0:00,204.169998,204.369995,201.350006,201.720001,180.211166,169632600,FALSE,1/6/15 0:00,1/6/15 0:00,1/6/15 0:00,1/15/15 0:00,1/15/15 0:00,199.820007,199.820007,199.820007,199.020004,199.020004,-2.731%,-2.731%,-2.731%,-3.120%,-3.120%
1/5/15,SPY,169632600,30573704,-71141738,1065589,2228603,-40568033,-23.9152,-2.476,SPY2015-01-05,SPY,1/5/15 0:00,204.169998,204.369995,201.350006,201.720001,180.211166,169632600,1/6/15 0:00,202.089996,202.720001,198.860001,199.820007,178.513748,209151400,FALSE,1/6/15 0:00,1/6/15 0:00,1/6/15 0:00,1/15/15 0:00,1/15/15 0:00,199.820007,199.820007,199.820007,199.020004,199.020004,-0.942%,-0.942%,-0.942%,-1.338%,-1.338%
1/6/15,SPY,209151400,29878362,-90013721,1118598,2548352,-60135358,-28.7521,-2.7842,SPY2015-01-06,SPY,1/6/15 0:00,202.089996,202.720001,198.860001,199.820007,178.513748,209151400,1/7/15 0:00,201.419998,202.720001,200.880005,202.309998,180.738266,125346700,FALSE,1/7/15 0:00,1/7/15 0:00,1/13/15 0:00,1/15/15 0:00,1/15/15 0:00,202.309998,202.309998,202.080002,199.020004,199.020004,1.246%,1.246%,1.131%,-0.400%,-0.400%
1/7/15,SPY,125346700,27058292,-31048522,848227,1178683,-3990230,-3.1834,-0.2577,SPY2015-01-07,SPY,1/7/15 0:00,201.419998,202.720001,200.880005,202.309998,180.738266,125346700,1/8/15 0:00,204.009995,206.160004,203.990005,205.899994,183.945465,147217800,FALSE,1/9/15 0:00,1/12/15 0:00,1/14/15 0:00,1/15/15 0:00,1/15/15 0:00,204.25,202.649994,200.860001,199.020004,199.020004,0.959%,0.168%,-0.717%,-1.626%,-1.626%
1/8/15,SPY,147217800,49551682,-36925359,1235794,1743939,12626323,8.5766,0.7822,SPY2015-01-08,SPY,1/8/15 0:00,204.009995,206.160004,203.990005,205.899994,183.945465,147217800,1/9/15 0:00,206.399994,206.419998,203.509995,204.25,182.47142,158567300,FALSE,1/12/15 0:00,1/13/15 0:00,1/15/15 0:00,1/15/15 0:00,1/15/15 0:00,202.649994,202.080002,199.020004,199.020004,199.020004,-1.578%,-1.855%,-3.341%,-3.341%,-3.341%
1/9/15,SPY,158567300,37286221,-57484122,1169887,1835903,-20197900,-12.7377,-0.9731,SPY2015-01-09,SPY,1/9/15 0:00,206.399994,206.419998,203.509995,204.25,182.47142,158567300,1/12/15 0:00,204.410004,204.600006,201.919998,202.649994,181.041992,144396100,FALSE,1/13/15 0:00,1/14/15 0:00,1/15/15 0:00,1/15/15 0:00,1/15/15 0:00,202.080002,200.860001,199.020004,199.020004,199.020004,-1.062%,-1.660%,-2.561%,-2.561%,-2.561%
1/12/15,SPY,144396100,21240555,-33452473,681442,1271050,-12211917,-8.4572,-0.4772,SPY2015-01-12,SPY,1/12/15 0:00,204.410004,204.600006,201.919998,202.649994,181.041992,144396100,1/13/15 0:00,204.119995,205.479996,200.509995,202.080002,180.532776,214553300,FALSE,1/14/15 0:00,1/15/15 0:00,1/15/15 0:00,1/15/15 0:00,1/15/15 0:00,200.860001,199.020004,199.020004,199.020004,199.020004,-0.883%,-1.791%,-1.791%,-1.791%,-1.791%
1/13/15,SPY,214553300,30160435,-64301687,1175893,1928842,-34141251,-15.9127,-0.8952,SPY2015-01-13,SPY,1/13/15 0:00,204.119995,205.479996,200.509995,202.080002,180.532776,214553300,1/14/15 0:00,199.649994,201.100006,198.570007,200.860001,179.442856,192991100,FALSE,1/15/15 0:00,1/15/15 0:00,1/15/15 0:00,1/15/15 0:00,1/15/15 0:00,199.020004,199.020004,199.020004,199.020004,199.020004,-1.514%,-1.514%,-1.514%,-1.514%,-1.514%
1/14/15,SPY,192991100,45517070,-62367122,1306840,2354721,-16850051,-8.731,-0.3453,SPY2015-01-14,SPY,1/14/15 0:00,199.649994,201.100006,198.570007,200.860001,179.442856,192991100,1/15/15 0:00,201.630005,202.009995,198.880005,199.020004,177.799088,176613900,FALSE,1/15/15 0:00,1/15/15 0:00,1/15/15 0:00,1/15/15 0:00,1/15/15 0:00,199.020004,199.020004,199.020004,199.020004,199.020004,-0.916%,-0.916%,-0.916%,-0.916%,-0.916%
1/15/15,SPY,176613900,23039891,-71875340,963139,2034329,-48835449,-27.651,-1.8801,SPY2015-01-15,SPY,1/15/15 0:00,201.630005,202.009995,198.880005,199.020004,177.799088,176613900,1/16/15 0:00,198.770004,201.820007,198.550003,201.630005,180.130783,211879600,FALSE,1/16/15 0:00,1/16/15 0:00,1/16/15 0:00,1/30/15 0:00,1/30/15 0:00,201.630005,201.630005,201.630005,199.449997,199.449997,1.311%,1.311%,1.311%,0.216%,0.216%
1/16/15,SPY,211879600,80451774,-39574313,1623628,2063096,40877460,19.2928,1.8578,SPY2015-01-16,SPY,1/16/15 0:00,198.770004,201.820007,198.550003,201.630005,180.130783,211879600,1/20/15 0:00,202.399994,202.720001,200.169998,202.059998,180.514923,130991100,FALSE,1/20/15 0:00,1/20/15 0:00,1/20/15 0:00,1/30/15 0:00,1/30/15 0:00,202.059998,202.059998,202.059998,199.449997,199.449997,0.213%,0.213%,0.213%,-1.081%,-1.081%
1/20/15,SPY,130991100,22223556,-26682076,643338,1134482,-4458520,-3.4037,0.2577,SPY2015-01-20,SPY,1/20/15 0:00,202.399994,202.720001,200.169998,202.059998,180.514923,130991100,1/21/15 0:00,201.5,203.660004,200.940002,203.080002,181.426163,122942700,FALSE,1/21/15 0:00,1/21/15 0:00,1/27/15 0:00,1/30/15 0:00,1/30/15 0:00,203.080002,203.080002,202.740005,199.449997,199.449997,0.505%,0.505%,0.337%,-1.292%,-1.292%
1/21/15,SPY,122942700,26219380,-32462499,706034,1417475,-6243118,-5.0781,0.1413,SPY2015-01-21,SPY,1/21/15 0:00,201.5,203.660004,200.940002,203.080002,181.426163,122942700,1/22/15 0:00,203.990005,206.259995,202.330002,206.100006,184.124146,174356000,FALSE,1/23/15 0:00,1/23/15 0:00,1/28/15 0:00,1/30/15 0:00,1/30/15 0:00,204.970001,204.970001,200.139999,199.449997,199.449997,0.931%,0.931%,-1.448%,-1.787%,-1.787%
1/22/15,SPY,174356000,56519835,-28185049,1515062,1642912,28334785,16.2511,1.5792,SPY2015-01-22,SPY,1/22/15 0:00,203.990005,206.259995,202.330002,206.100006,184.124146,174356000,1/23/15 0:00,205.789993,206.100006,204.809998,204.970001,183.114609,117516800,FALSE,1/23/15 0:00,1/27/15 0:00,1/28/15 0:00,1/30/15 0:00,1/30/15 0:00,204.970001,202.740005,200.139999,199.449997,199.449997,-0.548%,-1.630%,-2.892%,-3.227%,-3.227%
1/23/15,SPY,117516800,23635240,-47388808,869120,1691217,-23753567,-20.2129,-1.1415,SPY2015-01-23,SPY,1/23/15 0:00,205.789993,206.100006,204.809998,204.970001,183.114609,117516800,1/26/15 0:00,204.710007,205.559998,203.850006,205.449997,183.543442,92009700,FALSE,1/27/15 0:00,1/28/15 0:00,1/30/15 0:00,1/30/15 0:00,1/30/15 0:00,202.740005,200.139999,199.449997,199.449997,199.449997,-1.088%,-2.356%,-2.693%,-2.693%,-2.693%
1/26/15,SPY,92009700,19042566,-15472672,522880,833951,3569894,3.8799,0.6254,SPY2015-01-26,SPY,1/26/15 0:00,204.710007,205.559998,203.850006,205.449997,183.543442,92009700,1/27/15 0:00,202.970001,204.119995,201.740005,202.740005,181.122406,134044600,FALSE,1/28/15 0:00,1/28/15 0:00,1/30/15 0:00,1/30/15 0:00,1/30/15 0:00,200.139999,200.139999,199.449997,199.449997,199.449997,-2.585%,-2.585%,-2.920%,-2.920%,-2.920%
1/27/15,SPY,134044600,28973834,-44315932,847080,1598350,-15342098,-11.4455,-0.5149,SPY2015-01-27,SPY,1/27/15 0:00,202.970001,204.119995,201.740005,202.740005,181.122406,134044600,1/28/15 0:00,204.169998,204.289993,199.910004,200.139999,178.799606,168514300,FALSE,1/28/15 0:00,1/30/15 0:00,1/30/15 0:00,1/30/15 0:00,1/30/15 0:00,200.139999,199.449997,199.449997,199.449997,199.449997,-1.282%,-1.623%,-1.623%,-1.623%,-1.623%
1/28/15,SPY,168514300,15324940,-60271102,766798,1526041,-44946161,-26.672,-1.6871,SPY2015-01-28,SPY,1/28/15 0:00,204.169998,204.289993,199.910004,200.139999,178.799606,168514300,1/29/15 0:00,200.380005,202.300003,198.679993,201.990005,180.452377,173585400,FALSE,1/30/15 0:00,1/30/15 0:00,1/30/15 0:00,1/30/15 0:00,1/30/15 0:00,199.449997,199.449997,199.449997,199.449997,199.449997,-0.345%,-0.345%,-0.345%,-0.345%,-0.345%
1/29/15,SPY,173585400,39661535,-39328966,1024150,1855162,332568,0.1916,0.3334,SPY2015-01-29,SPY,1/29/15 0:00,200.380005,202.300003,198.679993,201.990005,180.452377,173585400,1/30/15 0:00,200.570007,202.169998,199.130005,199.449997,178.183197,197729700,FALSE,1/30/15 0:00,1/30/15 0:00,1/30/15 0:00,1/30/15 0:00,1/30/15 0:00,199.449997,199.449997,199.449997,199.449997,199.449997,-1.257%,-1.257%,-1.257%,-1.257%,-1.257%
1/30/15,SPY,197729700,18664604,-82306031,1123539,2061501,-63641426,-32.1861,-2.3596,SPY2015-01-30,SPY,1/30/15 0:00,200.570007,202.169998,199.130005,199.449997,178.183197,197729700,2/2/15 0:00,200.050003,202.029999,197.860001,201.919998,180.389832,163107000,FALSE,2/2/15 0:00,2/2/15 0:00,2/2/15 0:00,2/2/15 0:00,2/2/15 0:00,201.919998,201.919998,201.919998,201.919998,201.919998,1.238%,1.238%,1.238%,1.238%,1.238%
2/2/15,SPY,163107000,31284303,-31454738,822322,1616274,-170434,-0.1045,0.2604,SPY2015-02-02,SPY,2/2/15 0:00,200.050003,202.029999,197.860001,201.919998,180.389832,163107000,2/3/15 0:00,203,204.850006,202.550003,204.839996,182.998474,124212900,FALSE,2/4/15 0:00,2/4/15 0:00,2/4/15 0:00,2/4/15 0:00,2/4/15 0:00,204.059998,204.059998,204.059998,204.059998,204.059998,1.060%,1.060%,1.060%,1.060%,1.060%
2/3/15,SPY,124212900,34481508,-30674549,932918,1529109,3806958,3.0649,0.5193,SPY2015-02-03,SPY,2/3/15 0:00,203,204.850006,202.550003,204.839996,182.998474,124212900,2/4/15 0:00,203.919998,205.380005,203.509995,204.059998,182.301651,134306700,FALSE,2/4/15 0:00,2/4/15 0:00,2/4/15 0:00,2/4/15 0:00,2/4/15 0:00,204.059998,204.059998,204.059998,204.059998,204.059998,-0.381%,-0.381%,-0.381%,-0.381%,-0.381%
2/4/15,SPY,134306700,18466879,-33952297,618569,1210835,-15485417,-11.5299,-0.7595,SPY2015-02-04,SPY,2/4/15 0:00,203.919998,205.380005,203.509995,204.059998,182.301651,134306700,2/5/15 0:00,204.860001,206.300003,204.770004,206.119995,184.142014,97953200,FALSE,2/6/15 0:00,2/9/15 0:00,2/9/15 0:00,2/9/15 0:00,3/11/15 0:00,205.550003,204.630005,204.630005,204.630005,204.5,0.730%,0.279%,0.279%,0.279%,0.216%
2/5/15,SPY,97953200,35461503,-29810790,943276,1465597,5650713,5.7688,0.9926,SPY2015-02-05,SPY,2/5/15 0:00,204.860001,206.300003,204.770004,206.119995,184.142014,97953200,2/6/15 0:00,206.559998,207.240005,204.919998,205.550003,183.632797,125672000,FALSE,2/9/15 0:00,2/9/15 0:00,2/9/15 0:00,2/9/15 0:00,3/11/15 0:00,204.630005,204.630005,204.630005,204.630005,204.5,-0.723%,-0.723%,-0.723%,-0.723%,-0.786%
2/6/15,SPY,125672000,35031907,-82412436,1436271,2514253,-47380528,-37.7017,-3.6161,SPY2015-02-06,SPY,2/6/15 0:00,206.559998,207.240005,204.919998,205.550003,183.632797,125672000,2/9/15 0:00,204.770004,205.639999,204.139999,204.630005,182.810867,87219000,FALSE,2/9/15 0:00,2/9/15 0:00,2/9/15 0:00,2/9/15 0:00,3/11/15 0:00,204.630005,204.630005,204.630005,204.630005,204.5,-0.448%,-0.448%,-0.448%,-0.448%,-0.511%
2/9/15,SPY,87219000,15965489,-24116788,505436,945300,-8151299,-9.3458,-0.362,SPY2015-02-09,SPY,2/9/15 0:00,204.770004,205.639999,204.139999,204.630005,182.810867,87219000,2/10/15 0:00,205.880005,207.119995,204.679993,206.809998,184.758377,96164200,FALSE,2/10/15 0:00,2/10/15 0:00,2/10/15 0:00,2/10/15 0:00,3/11/15 0:00,206.809998,206.809998,206.809998,206.809998,204.5,1.065%,1.065%,1.065%,1.065%,-0.064%
2/10/15,SPY,96164200,24475684,-24343855,621392,1142867,131828,0.1371,0.6849,SPY2015-02-10,SPY,2/10/15 0:00,205.880005,207.119995,204.679993,206.809998,184.758377,96164200,2/11/15 0:00,206.610001,207.449997,205.830002,206.929993,184.865631,91087800,FALSE,2/11/15 0:00,2/11/15 0:00,2/11/15 0:00,2/11/15 0:00,3/11/15 0:00,206.929993,206.929993,206.929993,206.929993,204.5,0.058%,0.058%,0.058%,0.058%,-1.117%
2/11/15,SPY,91087800,21174969,-23840438,520159,1174403,-2665468,-2.9263,0.4411,SPY2015-02-11,SPY,2/11/15 0:00,206.610001,207.449997,205.830002,206.929993,184.865631,91087800,2/12/15 0:00,207.889999,208.990005,206.970001,208.919998,186.643433,97545900,FALSE,2/12/15 0:00,2/12/15 0:00,2/12/15 0:00,2/12/15 0:00,3/11/15 0:00,208.919998,208.919998,208.919998,208.919998,204.5,0.962%,0.962%,0.962%,0.962%,-1.174%
2/12/15,SPY,97545900,42713935,-30181127,1090480,1748265,12532807,12.8481,2.4788,SPY2015-02-12,SPY,2/12/15 0:00,207.889999,208.990005,206.970001,208.919998,186.643433,97545900,2/13/15 0:00,209.070007,209.839996,208.759995,209.779999,187.411743,93670400,FALSE,2/13/15 0:00,2/13/15 0:00,2/13/15 0:00,2/13/15 0:00,3/11/15 0:00,209.779999,209.779999,209.779999,209.779999,204.5,0.412%,0.412%,0.412%,0.412%,-2.116%
2/13/15,SPY,93670400,39953818,-29954530,928640,1484932,9999287,10.675,1.8745,SPY2015-02-13,SPY,2/13/15 0:00,209.070007,209.839996,208.759995,209.779999,187.411743,93670400,2/17/15 0:00,209.399994,210.320007,209.100006,210.110001,187.706589,76968200,FALSE,2/17/15 0:00,2/19/15 0:00,2/19/15 0:00,3/6/15 0:00,3/11/15 0:00,210.110001,209.979996,209.979996,207.5,204.5,0.157%,0.095%,0.095%,-1.087%,-2.517%
2/17/15,SPY,76968200,19662256,-23053050,562448,1224306,-3390793,-4.4054,0.1143,SPY2015-02-17,SPY,2/17/15 0:00,209.399994,210.320007,209.100006,210.110001,187.706589,76968200,2/18/15 0:00,209.660004,210.220001,209.339996,210.130005,187.724411,80652900,FALSE,2/19/15 0:00,2/19/15 0:00,2/19/15 0:00,3/6/15 0:00,3/11/15 0:00,209.979996,209.979996,209.979996,207.5,204.5,-0.062%,-0.062%,-0.062%,-1.242%,-2.670%
2/18/15,SPY,80652900,15547004,-18922438,408717,1027220,-3375434,-4.1851,0.067,SPY2015-02-18,SPY,2/18/15 0:00,209.660004,210.220001,209.339996,210.130005,187.724411,80652900,2/19/15 0:00,209.410004,210.419998,209.240005,209.979996,187.590469,91462500,FALSE,2/19/15 0:00,2/19/15 0:00,2/19/15 0:00,3/10/15 0:00,3/11/15 0:00,209.979996,209.979996,209.979996,204.979996,204.5,-0.071%,-0.071%,-0.071%,-2.451%,-2.679%
2/19/15,SPY,91462500,22888616,-25689548,592030,1237701,-2800932,-3.0624,0.1587,SPY2015-02-19,SPY,2/19/15 0:00,209.410004,210.419998,209.240005,209.979996,187.590469,91462500,2/20/15 0:00,209.479996,211.330002,208.729996,211.240005,188.716064,140896400,FALSE,2/23/15 0:00,2/23/15 0:00,2/23/15 0:00,3/11/15 0:00,3/11/15 0:00,211.210007,211.210007,211.210007,204.5,204.5,0.586%,0.586%,0.586%,-2.610%,-2.610%
2/20/15,SPY,140896400,81696860,-27844203,1401472,1842865,53852657,38.2215,5.4832,SPY2015-02-20,SPY,2/20/15 0:00,209.479996,211.330002,208.729996,211.240005,188.716064,140896400,2/23/15 0:00,210.940002,211.210007,210.479996,211.210007,188.68927,74411100,FALSE,2/23/15 0:00,2/23/15 0:00,2/27/15 0:00,3/11/15 0:00,3/11/15 0:00,211.210007,211.210007,210.660004,204.5,204.5,-0.014%,-0.014%,-0.275%,-3.191%,-3.191%
2/23/15,SPY,74411100,15029389,-17234000,412029,930645,-2204611,-2.9627,0.1079,SPY2015-02-23,SPY,2/23/15 0:00,210.940002,211.210007,210.479996,211.210007,188.68927,74411100,2/24/15 0:00,211.119995,212.050003,210.759995,211.809998,189.225311,72472300,FALSE,2/25/15 0:00,2/26/15 0:00,2/27/15 0:00,3/11/15 0:00,3/11/15 0:00,211.630005,211.380005,210.660004,204.5,204.5,0.199%,0.080%,-0.260%,-3.177%,-3.177%
2/24/15,SPY,72472300,20066213,-20478339,583835,1157931,-412126,-0.5687,0.421,SPY2015-02-24,SPY,2/24/15 0:00,211.119995,212.050003,210.759995,211.809998,189.225311,72472300,2/25/15 0:00,211.660004,212.240005,211.220001,211.630005,189.064514,73061700,FALSE,2/26/15 0:00,2/27/15 0:00,2/27/15 0:00,3/11/15 0:00,3/11/15 0:00,211.380005,210.660004,210.660004,204.5,204.5,-0.203%,-0.543%,-0.543%,-3.451%,-3.451%
2/25/15,SPY,73061700,21104247,-25651603,737395,1216028,-4547356,-6.224,-0.446,SPY2015-02-25,SPY,2/25/15 0:00,211.660004,212.240005,211.220001,211.630005,189.064514,73061700,2/26/15 0:00,211.520004,211.710007,210.649994,211.380005,188.841171,72697900,FALSE,2/27/15 0:00,2/27/15 0:00,3/4/15 0:00,3/11/15 0:00,3/11/15 0:00,210.660004,210.660004,210.229996,204.5,204.5,-0.458%,-0.458%,-0.662%,-3.369%,-3.369%
2/26/15,SPY,72697900,23271941,-24352400,710796,1204202,-1080458,-1.4862,0.2605,SPY2015-02-26,SPY,2/26/15 0:00,211.520004,211.710007,210.649994,211.380005,188.841171,72697900,2/27/15 0:00,211.259995,211.580002,210.600006,210.660004,188.197922,108076000,FALSE,2/27/15 0:00,2/27/15 0:00,3/4/15 0:00,3/11/15 0:00,3/11/15 0:00,210.660004,210.660004,210.229996,204.5,204.5,-0.341%,-0.341%,-0.544%,-3.255%,-3.255%
2/27/15,SPY,108076000,15976402,-37915734,692967,1422376,-21939331,-20.2999,-2.7859,SPY2015-02-27,SPY,2/27/15 0:00,211.259995,211.580002,210.600006,210.660004,188.197922,108076000,3/2/15 0:00,210.779999,212.059998,210.720001,211.990005,189.386124,87491400,FALSE,3/3/15 0:00,3/4/15 0:00,3/6/15 0:00,3/11/15 0:00,3/11/15 0:00,211.119995,210.229996,207.5,204.5,204.5,0.218%,-0.204%,-1.500%,-2.924%,-2.924%
3/2/15,SPY,87491400,15542611,-19712642,385327,1152299,-4170031,-4.7662,-0.2652,SPY2015-03-02,SPY,3/2/15 0:00,210.779999,212.059998,210.720001,211.990005,189.386124,87491400,3/3/15 0:00,211.470001,212.050003,210.080002,211.119995,188.608871,110325800,FALSE,3/4/15 0:00,3/4/15 0:00,3/6/15 0:00,3/11/15 0:00,3/11/15 0:00,210.229996,210.229996,207.5,204.5,204.5,-0.830%,-0.830%,-2.118%,-3.533%,-3.533%
3/3/15,SPY,110325800,19292926,-30289961,517902,1157116,-10997034,-9.9678,-1.1208,SPY2015-03-03,SPY,3/3/15 0:00,211.470001,212.050003,210.080002,211.119995,188.608871,110325800,3/4/15 0:00,210.399994,210.490005,209.059998,210.229996,187.813736,114497200,FALSE,3/4/15 0:00,3/6/15 0:00,3/10/15 0:00,3/11/15 0:00,3/11/15 0:00,210.229996,207.5,204.979996,204.5,204.5,-0.422%,-1.715%,-2.908%,-3.136%,-3.136%
3/4/15,SPY,114497200,25809419,-24911508,729500,992214,897911,0.7842,0.6474,SPY2015-03-04,SPY,3/4/15 0:00,210.399994,210.490005,209.059998,210.229996,187.813736,114497200,3/5/15 0:00,210.619995,210.800003,209.850006,210.460007,188.019241,76873000,FALSE,3/6/15 0:00,3/6/15 0:00,3/11/15 0:00,3/11/15 0:00,3/11/15 0:00,207.5,207.5,204.5,204.5,204.5,-1.299%,-1.299%,-2.726%,-2.726%,-2.726%
3/5/15,SPY,76873000,15647014,-19593745,407932,860557,-3946730,-5.1341,-0.3419,SPY2015-03-05,SPY,3/5/15 0:00,210.619995,210.800003,209.850006,210.460007,188.019241,76873000,3/6/15 0:00,209.419998,209.940002,207.100006,207.5,185.374847,188128000,FALSE,3/6/15 0:00,3/10/15 0:00,3/11/15 0:00,3/11/15 0:00,3/11/15 0:00,207.5,204.979996,204.5,204.5,204.5,-1.406%,-2.604%,-2.832%,-2.832%,-2.832%
3/6/15,SPY,188128000,26158422,-128724800,1397906,2793113,-102566377,-54.5195,-8.3004,SPY2015-03-06,SPY,3/6/15 0:00,209.419998,209.940002,207.100006,207.5,185.374847,188128000,3/9/15 0:00,207.740005,208.789993,207.550003,208.360001,186.143158,89818900,FALSE,3/10/15 0:00,3/11/15 0:00,3/11/15 0:00,3/11/15 0:00,3/11/15 0:00,204.979996,204.5,204.5,204.5,204.5,-1.214%,-1.446%,-1.446%,-1.446%,-1.446%
3/9/15,SPY,89818900,11711006,-23403613,408650,926444,-11692606,-13.018,-1.5571,SPY2015-03-09,SPY,3/9/15 0:00,207.740005,208.789993,207.550003,208.360001,186.143158,89818900,3/10/15 0:00,206.710007,206.809998,204.929993,204.979996,183.123535,157121300,FALSE,3/11/15 0:00,3/11/15 0:00,3/11/15 0:00,3/11/15 0:00,3/11/15 0:00,204.5,204.5,204.5,204.5,204.5,-1.853%,-1.853%,-1.853%,-1.853%,-1.853%
3/10/15,SPY,157121300,20678848,-75885447,958981,1997613,-55206599,-35.1363,-5.2233,SPY2015-03-10,SPY,3/10/15 0:00,206.710007,206.809998,204.929993,204.979996,183.123535,157121300,3/11/15 0:00,205.289993,205.5,204.399994,204.5,182.694702,110145700,FALSE,3/11/15 0:00,3/11/15 0:00,3/11/15 0:00,3/11/15 0:00,3/11/15 0:00,204.5,204.5,204.5,204.5,204.5,-0.234%,-0.234%,-0.234%,-0.234%,-0.234%
